120523_SN541_0206_B_D0HGNACXX_HUEBNER-CHARITE,120523_SN541_0206_.1
120525_SN303_0137_B_D0W7HACXX_MIXED,120525_SN303_0137_.1
120530_SN303_0138_A_D0GPUACXX_MIXED,120530_SN303_0138_.1
120530_SN540_0095_B_C0NUEACXX_MIXED,120530_SN540_0095_.1
120605_SN471_0104_A_C0PLPACXX_DIETERICH-HUEBNER,120605_SN471_0104_.1
120605_SN540_0096_B_C0NM6ACXX_LANDTHALER-K-RAJESKY,120605_SN540_0096_.1
120605_SN541_0207_B_D10L6ACXX_RAJEWSKY-HUEBNER,120605_SN541_0207_.1
120608_SN471_0105_A_C0NP2ACXX_MIXED,120608_SN471_0105_.1
120626_SN540_0097_A_C0R36ACXX_HUEBNER,120626_SN540_0097_.1
120628_SN541_0209_A_C0EREACXX_MIXED,120628_SN541_0209_.1
120628_SN541_0210_B_D0GGYACXX_HUEBNER-CHARITE,120628_SN541_0210_.1
120629_SN303_0139_A_C0EW1ACXX_HUEBNER-CHARITE,120629_SN303_0139_.1
120629_SN303_0140_B_D0GRAACXX_HUEBNER-CHARITE,120629_SN303_0140_.1
